SLEIGH
PresentSize: 10000
Score: 0
PRESENTS
id,a,b,c,locked,rotation,previousAllocation,calculatedX,calculatedY,calculatedZ
5744,205,142,99,false,null,5743,0,0,0
5745,8,14,76,false,null,5744,0,0,0
5746,20,33,100,false,null,5745,0,0,0
5747,222,214,76,false,null,5746,0,0,0
5748,13,38,16,false,null,5747,0,0,0
5749,9,9,10,false,null,5748,0,0,0
5750,7,3,4,false,null,5749,0,0,0
5751,134,111,161,false,null,5750,0,0,0
5752,32,26,53,false,null,5751,0,0,0
5753,23,32,36,false,null,5752,0,0,0
5754,217,138,93,false,null,5753,0,0,0
5755,6,5,8,false,null,5754,0,0,0
5756,43,11,67,false,null,5755,0,0,0
5757,47,60,25,false,null,5756,0,0,0
5758,23,27,19,false,null,5757,0,0,0
5759,25,21,26,false,null,5758,0,0,0
5760,37,24,60,false,null,5759,0,0,0
5761,33,13,64,false,null,5760,0,0,0
5762,6,39,64,false,null,5761,0,0,0
5763,46,12,47,false,null,5762,0,0,0
5764,204,77,113,false,null,5763,0,0,0
5765,30,24,54,false,null,5764,0,0,0
5766,3,8,9,false,null,5765,0,0,0
5767,34,22,8,false,null,5766,0,0,0
5768,28,62,7,false,null,5767,0,0,0
5769,10,9,10,false,null,5768,0,0,0
5770,41,34,59,false,null,5769,0,0,0
5771,2,6,2,false,null,5770,0,0,0
5772,29,15,23,false,null,5771,0,0,0
5773,5,5,6,false,null,5772,0,0,0
5774,5,13,52,false,null,5773,0,0,0
5775,32,20,53,false,null,5774,0,0,0
5776,3,2,9,false,null,5775,0,0,0
5777,9,3,10,false,null,5776,0,0,0
5778,25,59,5,false,null,5777,0,0,0
5779,53,37,50,false,null,5778,0,0,0
5780,22,34,42,false,null,5779,0,0,0
5781,46,29,68,false,null,5780,0,0,0
5782,2,4,10,false,null,5781,0,0,0
5783,11,5,71,false,null,5782,0,0,0
5784,237,159,180,false,null,5783,0,0,0
5785,23,64,19,false,null,5784,0,0,0
5786,106,116,194,false,null,5785,0,0,0
5787,7,7,2,false,null,5786,0,0,0
5788,34,28,12,false,null,5787,0,0,0
5789,5,5,5,false,null,5788,0,0,0
5790,2,6,7,false,null,5789,0,0,0
5791,62,69,44,false,null,5790,0,0,0
5792,149,182,179,false,null,5791,0,0,0
5793,106,71,234,false,null,5792,0,0,0
5794,80,153,179,false,null,5793,0,0,0
5795,4,3,10,false,null,5794,0,0,0
5796,85,129,180,false,null,5795,0,0,0
5797,154,89,233,false,null,5796,0,0,0
5798,6,8,4,false,null,5797,0,0,0
5799,89,176,209,false,null,5798,0,0,0
5800,24,34,51,false,null,5799,0,0,0
5801,17,13,71,false,null,5800,0,0,0
5802,3,4,3,false,null,5801,0,0,0
5803,27,31,43,false,null,5802,0,0,0
5804,23,22,10,false,null,5803,0,0,0
5805,4,8,2,false,null,5804,0,0,0
5806,6,10,3,false,null,5805,0,0,0
5807,24,13,82,false,null,5806,0,0,0
5808,46,65,45,false,null,5807,0,0,0
5809,10,2,8,false,null,5808,0,0,0
5810,244,159,242,false,null,5809,0,0,0
5811,2,8,2,false,null,5810,0,0,0
5812,12,15,28,false,null,5811,0,0,0
5813,248,207,117,false,null,5812,0,0,0
5814,40,30,8,false,null,5813,0,0,0
5815,10,5,3,false,null,5814,0,0,0
5816,194,209,108,false,null,5815,0,0,0
5817,7,16,74,false,null,5816,0,0,0
5818,5,5,2,false,null,5817,0,0,0
5819,50,12,59,false,null,5818,0,0,0
5820,9,42,50,false,null,5819,0,0,0
5821,57,20,42,false,null,5820,0,0,0
5822,122,182,191,false,null,5821,0,0,0
5823,58,7,27,false,null,5822,0,0,0
5824,12,10,36,false,null,5823,0,0,0
5825,10,39,23,false,null,5824,0,0,0
5826,8,10,7,false,null,5825,0,0,0
5827,176,96,142,false,null,5826,0,0,0
5828,5,9,4,false,null,5827,0,0,0
5829,48,51,9,false,null,5828,0,0,0
5830,42,43,50,false,null,5829,0,0,0
5831,7,5,10,false,null,5830,0,0,0
5832,234,220,178,false,null,5831,0,0,0
5833,10,38,89,false,null,5832,0,0,0
5834,29,49,47,false,null,5833,0,0,0
5835,4,7,2,false,null,5834,0,0,0
5836,44,34,37,false,null,5835,0,0,0
5837,6,3,2,false,null,5836,0,0,0
5838,9,8,2,false,null,5837,0,0,0
5839,60,19,32,false,null,5838,0,0,0
5840,8,8,8,false,null,5839,0,0,0
5841,9,10,7,false,null,5840,0,0,0
5842,53,38,32,false,null,5841,0,0,0
5843,34,16,66,false,null,5842,0,0,0
5844,193,71,131,false,null,5843,0,0,0
5845,10,2,10,false,null,5844,0,0,0
5846,119,204,144,false,null,5845,0,0,0
5847,196,89,105,false,null,5846,0,0,0
5848,83,218,109,false,null,5847,0,0,0
5849,5,10,6,false,null,5848,0,0,0
5850,29,23,11,false,null,5849,0,0,0
5851,10,3,7,false,null,5850,0,0,0
5852,42,59,40,false,null,5851,0,0,0
5853,41,44,58,false,null,5852,0,0,0
5854,8,9,2,false,null,5853,0,0,0
5855,97,131,141,false,null,5854,0,0,0
5856,223,82,160,false,null,5855,0,0,0
5857,108,178,90,false,null,5856,0,0,0
5858,7,4,6,false,null,5857,0,0,0
5859,5,25,64,false,null,5858,0,0,0
5860,207,87,129,false,null,5859,0,0,0
5861,10,8,9,false,null,5860,0,0,0
5862,36,38,49,false,null,5861,0,0,0
5863,43,36,94,false,null,5862,0,0,0
5864,70,22,52,false,null,5863,0,0,0
5865,39,31,11,false,null,5864,0,0,0
5866,18,58,68,false,null,5865,0,0,0
5867,152,146,225,false,null,5866,0,0,0
5868,48,58,33,false,null,5867,0,0,0
5869,18,33,79,false,null,5868,0,0,0
5870,8,4,9,false,null,5869,0,0,0
5871,28,20,20,false,null,5870,0,0,0
5872,10,18,72,false,null,5871,0,0,0
5873,9,9,4,false,null,5872,0,0,0
5874,30,35,23,false,null,5873,0,0,0
5875,150,135,215,false,null,5874,0,0,0
5876,6,7,4,false,null,5875,0,0,0
5877,29,35,6,false,null,5876,0,0,0
5878,9,10,6,false,null,5877,0,0,0
5879,6,10,8,false,null,5878,0,0,0
5880,9,4,4,false,null,5879,0,0,0
5881,201,104,238,false,null,5880,0,0,0
5882,69,50,21,false,null,5881,0,0,0
5883,18,52,49,false,null,5882,0,0,0
5884,140,160,93,false,null,5883,0,0,0
5885,3,4,4,false,null,5884,0,0,0
5886,13,26,62,false,null,5885,0,0,0
5887,6,35,6,false,null,5886,0,0,0
5888,10,12,54,false,null,5887,0,0,0
5889,26,9,41,false,null,5888,0,0,0
5890,24,37,13,false,null,5889,0,0,0
5891,15,12,15,false,null,5890,0,0,0
5892,22,13,30,false,null,5891,0,0,0
5893,18,56,7,false,null,5892,0,0,0
5894,6,9,10,false,null,5893,0,0,0
5895,160,209,103,false,null,5894,0,0,0
5896,22,12,41,false,null,5895,0,0,0
5897,10,10,7,false,null,5896,0,0,0
5898,70,5,58,false,null,5897,0,0,0
5899,21,53,35,false,null,5898,0,0,0
5900,154,130,83,false,null,5899,0,0,0
5901,30,14,36,false,null,5900,0,0,0
5902,5,2,4,false,null,5901,0,0,0
5903,68,12,69,false,null,5902,0,0,0
5904,2,9,3,false,null,5903,0,0,0
5905,5,15,65,false,null,5904,0,0,0
5906,123,164,235,false,null,5905,0,0,0
5907,9,6,7,false,null,5906,0,0,0
5908,4,9,8,false,null,5907,0,0,0
5909,18,6,72,false,null,5908,0,0,0
5910,4,3,7,false,null,5909,0,0,0
5911,3,6,5,false,null,5910,0,0,0
5912,39,6,12,false,null,5911,0,0,0
5913,38,8,29,false,null,5912,0,0,0
5914,175,177,106,false,null,5913,0,0,0
5915,19,47,29,false,null,5914,0,0,0
5916,27,5,7,false,null,5915,0,0,0
5917,9,2,5,false,null,5916,0,0,0
5918,39,18,87,false,null,5917,0,0,0
5919,35,38,42,false,null,5918,0,0,0
5920,17,50,34,false,null,5919,0,0,0
5921,68,239,245,false,null,5920,0,0,0
5922,21,37,45,false,null,5921,0,0,0
5923,10,6,9,false,null,5922,0,0,0
5924,18,14,45,false,null,5923,0,0,0
5925,9,3,9,false,null,5924,0,0,0
5926,218,89,190,false,null,5925,0,0,0
5927,46,13,70,false,null,5926,0,0,0
5928,176,99,150,false,null,5927,0,0,0
5929,8,3,3,false,null,5928,0,0,0
5930,5,4,10,false,null,5929,0,0,0
5931,208,65,203,false,null,5930,0,0,0
5932,10,7,3,false,null,5931,0,0,0
5933,136,97,117,false,null,5932,0,0,0
5934,165,140,115,false,null,5933,0,0,0
5935,3,7,3,false,null,5934,0,0,0
5936,5,7,3,false,null,5935,0,0,0
5937,199,213,220,false,null,5936,0,0,0
5938,153,222,117,false,null,5937,0,0,0
5939,18,19,38,false,null,5938,0,0,0
5940,223,114,196,false,null,5939,0,0,0
5941,6,9,5,false,null,5940,0,0,0
5942,10,4,9,false,null,5941,0,0,0
5943,164,112,116,false,null,5942,0,0,0
5944,5,6,3,false,null,5943,0,0,0
5945,10,3,6,false,null,5944,0,0,0
5946,6,2,8,false,null,5945,0,0,0
5947,2,6,6,false,null,5946,0,0,0
5948,24,60,36,false,null,5947,0,0,0
5949,16,35,22,false,null,5948,0,0,0
5950,53,6,47,false,null,5949,0,0,0
5951,167,190,226,false,null,5950,0,0,0
5952,22,43,35,false,null,5951,0,0,0
5953,3,8,4,false,null,5952,0,0,0
5954,148,205,72,false,null,5953,0,0,0
5955,8,8,3,false,null,5954,0,0,0
5956,26,6,83,false,null,5955,0,0,0
5957,226,93,234,false,null,5956,0,0,0
5958,36,36,87,false,null,5957,0,0,0
5959,5,44,9,false,null,5958,0,0,0
5960,70,27,21,false,null,5959,0,0,0
5961,11,39,59,false,null,5960,0,0,0
5962,140,123,242,false,null,5961,0,0,0
5963,9,4,10,false,null,5962,0,0,0
5964,20,21,56,false,null,5963,0,0,0
5965,7,3,8,false,null,5964,0,0,0
5966,4,7,4,false,null,5965,0,0,0
5967,8,10,7,false,null,5966,0,0,0
5968,92,169,238,false,null,5967,0,0,0
5969,38,27,30,false,null,5968,0,0,0
5970,2,8,6,false,null,5969,0,0,0
5971,50,32,16,false,null,5970,0,0,0
5972,16,12,30,false,null,5971,0,0,0
5973,199,217,217,false,null,5972,0,0,0
5974,9,6,7,false,null,5973,0,0,0
5975,13,48,16,false,null,5974,0,0,0
5976,16,6,20,false,null,5975,0,0,0
5977,25,17,58,false,null,5976,0,0,0
5978,22,8,90,false,null,5977,0,0,0
5979,19,14,18,false,null,5978,0,0,0
5980,6,8,2,false,null,5979,0,0,0
5981,7,5,8,false,null,5980,0,0,0
5982,22,26,25,false,null,5981,0,0,0
5983,5,9,2,false,null,5982,0,0,0
5984,173,225,149,false,null,5983,0,0,0
5985,10,2,3,false,null,5984,0,0,0
5986,30,12,49,false,null,5985,0,0,0
5987,6,3,9,false,null,5986,0,0,0
5988,5,2,6,false,null,5987,0,0,0
5989,224,192,246,false,null,5988,0,0,0
5990,3,10,7,false,null,5989,0,0,0
5991,6,7,9,false,null,5990,0,0,0
5992,18,14,52,false,null,5991,0,0,0
5993,45,32,5,false,null,5992,0,0,0
5994,7,5,10,false,null,5993,0,0,0
5995,27,43,79,false,null,5994,0,0,0
5996,9,2,3,false,null,5995,0,0,0
5997,126,166,211,false,null,5996,0,0,0
5998,45,48,32,false,null,5997,0,0,0
5999,19,11,50,false,null,5998,0,0,0
6000,245,211,83,false,null,5999,0,0,0
6001,33,22,63,false,null,6000,0,0,0
6002,2,5,10,false,null,6001,0,0,0
6003,120,250,226,false,null,6002,0,0,0
6004,222,72,168,false,null,6003,0,0,0
6005,29,5,69,false,null,6004,0,0,0
6006,90,138,119,false,null,6005,0,0,0
6007,20,25,52,false,null,6006,0,0,0
6008,244,248,137,false,null,6007,0,0,0
6009,27,57,32,false,null,6008,0,0,0
6010,5,7,6,false,null,6009,0,0,0
6011,7,2,2,false,null,6010,0,0,0
6012,10,9,6,false,null,6011,0,0,0
6013,168,240,100,false,null,6012,0,0,0
6014,12,13,36,false,null,6013,0,0,0
6015,210,156,247,false,null,6014,0,0,0
6016,72,66,227,false,null,6015,0,0,0
6017,66,56,12,false,null,6016,0,0,0
6018,34,37,65,false,null,6017,0,0,0
6019,39,30,2,false,null,6018,0,0,0
6020,15,47,43,false,null,6019,0,0,0
6021,10,5,10,false,null,6020,0,0,0
6022,157,75,192,false,null,6021,0,0,0
6023,239,178,207,false,null,6022,0,0,0
6024,37,16,67,false,null,6023,0,0,0
6025,43,16,21,false,null,6024,0,0,0
6026,15,34,79,false,null,6025,0,0,0
6027,10,8,8,false,null,6026,0,0,0
6028,15,29,47,false,null,6027,0,0,0
6029,129,235,226,false,null,6028,0,0,0
6030,8,8,53,false,null,6029,0,0,0
6031,20,32,86,false,null,6030,0,0,0
6032,114,182,189,false,null,6031,0,0,0
6033,38,70,7,false,null,6032,0,0,0
6034,35,21,24,false,null,6033,0,0,0
6035,69,170,219,false,null,6034,0,0,0
6036,9,10,3,false,null,6035,0,0,0
6037,5,13,33,false,null,6036,0,0,0
6038,4,10,3,false,null,6037,0,0,0
6039,22,10,23,false,null,6038,0,0,0
6040,62,28,25,false,null,6039,0,0,0
6041,33,35,25,false,null,6040,0,0,0
6042,57,13,14,false,null,6041,0,0,0
6043,178,234,183,false,null,6042,0,0,0
6044,29,36,40,false,null,6043,0,0,0
6045,17,8,50,false,null,6044,0,0,0
6046,11,32,58,false,null,6045,0,0,0
6047,17,25,88,false,null,6046,0,0,0
6048,30,24,66,false,null,6047,0,0,0
6049,18,26,96,false,null,6048,0,0,0
6050,151,168,184,false,null,6049,0,0,0
6051,16,11,82,false,null,6050,0,0,0
6052,6,9,4,false,null,6051,0,0,0
6053,11,25,51,false,null,6052,0,0,0
6054,82,117,227,false,null,6053,0,0,0
6055,186,197,94,false,null,6054,0,0,0
6056,3,8,7,false,null,6055,0,0,0
6057,6,7,5,false,null,6056,0,0,0
6058,8,4,6,false,null,6057,0,0,0
6059,5,6,7,false,null,6058,0,0,0
6060,67,136,206,false,null,6059,0,0,0
6061,8,7,7,false,null,6060,0,0,0
6062,18,12,7,false,null,6061,0,0,0
6063,25,15,38,false,null,6062,0,0,0
6064,9,5,10,false,null,6063,0,0,0
6065,9,3,10,false,null,6064,0,0,0
6066,199,98,234,false,null,6065,0,0,0
6067,10,51,21,false,null,6066,0,0,0
6068,34,33,53,false,null,6067,0,0,0
6069,7,5,5,false,null,6068,0,0,0
6070,3,6,9,false,null,6069,0,0,0
6071,158,231,188,false,null,6070,0,0,0
6072,2,4,3,false,null,6071,0,0,0
6073,42,27,94,false,null,6072,0,0,0
6074,49,15,33,false,null,6073,0,0,0
6075,35,22,78,false,null,6074,0,0,0
6076,33,24,40,false,null,6075,0,0,0
6077,6,28,75,false,null,6076,0,0,0
6078,49,66,6,false,null,6077,0,0,0
6079,13,13,93,false,null,6078,0,0,0
6080,208,215,197,false,null,6079,0,0,0
6081,16,36,57,false,null,6080,0,0,0
6082,235,226,86,false,null,6081,0,0,0
6083,7,41,48,false,null,6082,0,0,0
6084,44,16,97,false,null,6083,0,0,0
6085,28,22,5,false,null,6084,0,0,0
6086,127,137,224,false,null,6085,0,0,0
6087,8,61,10,false,null,6086,0,0,0
6088,32,20,70,false,null,6087,0,0,0
6089,45,36,19,false,null,6088,0,0,0
6090,14,41,85,false,null,6089,0,0,0
6091,6,2,6,false,null,6090,0,0,0
6092,87,102,73,false,null,6091,0,0,0
6093,7,5,10,false,null,6092,0,0,0
6094,7,4,6,false,null,6093,0,0,0
6095,51,25,36,false,null,6094,0,0,0
6096,10,7,4,false,null,6095,0,0,0
6097,38,12,51,false,null,6096,0,0,0
6098,43,32,7,false,null,6097,0,0,0
6099,70,45,15,false,null,6098,0,0,0
6100,2,10,9,false,null,6099,0,0,0
6101,30,42,34,false,null,6100,0,0,0
6102,123,165,213,false,null,6101,0,0,0
6103,35,30,36,false,null,6102,0,0,0
6104,30,55,43,false,null,6103,0,0,0
6105,10,7,7,false,null,6104,0,0,0
6106,30,56,64,false,null,6105,0,0,0
6107,4,8,2,false,null,6106,0,0,0
6108,3,4,7,false,null,6107,0,0,0
6109,9,68,63,false,null,6108,0,0,0
6110,37,20,27,false,null,6109,0,0,0
6111,40,24,66,false,null,6110,0,0,0
6112,47,11,36,false,null,6111,0,0,0
6113,152,108,167,false,null,6112,0,0,0
6114,247,141,241,false,null,6113,0,0,0
6115,78,148,150,false,null,6114,0,0,0
6116,2,6,8,false,null,6115,0,0,0
6117,29,44,76,false,null,6116,0,0,0
6118,6,6,5,false,null,6117,0,0,0
6119,41,31,30,false,null,6118,0,0,0
6120,2,6,8,false,null,6119,0,0,0
6121,10,2,3,false,null,6120,0,0,0
6122,35,56,30,false,null,6121,0,0,0
6123,3,3,8,false,null,6122,0,0,0
6124,7,31,22,false,null,6123,0,0,0
6125,2,6,10,false,null,6124,0,0,0
6126,69,63,46,false,null,6125,0,0,0
6127,225,103,109,false,null,6126,0,0,0
6128,74,115,158,false,null,6127,0,0,0
6129,7,9,3,false,null,6128,0,0,0
6130,7,10,9,false,null,6129,0,0,0
6131,21,16,25,false,null,6130,0,0,0
6132,3,4,8,false,null,6131,0,0,0
6133,221,87,126,false,null,6132,0,0,0
6134,6,4,4,false,null,6133,0,0,0
6135,161,158,128,false,null,6134,0,0,0
6136,37,27,98,false,null,6135,0,0,0
6137,4,10,8,false,null,6136,0,0,0
6138,2,9,9,false,null,6137,0,0,0
6139,146,172,97,false,null,6138,0,0,0
6140,30,20,55,false,null,6139,0,0,0
6141,174,206,133,false,null,6140,0,0,0
6142,29,10,31,false,null,6141,0,0,0
6143,26,18,29,false,null,6142,0,0,0
6144,138,113,183,false,null,6143,0,0,0
6145,185,231,66,false,null,6144,0,0,0
6146,16,40,51,false,null,6145,0,0,0
6147,8,8,5,false,null,6146,0,0,0
6148,44,34,49,false,null,6147,0,0,0
6149,33,6,16,false,null,6148,0,0,0
6150,5,38,7,false,null,6149,0,0,0
6151,11,39,60,false,null,6150,0,0,0
6152,6,6,3,false,null,6151,0,0,0
6153,41,17,16,false,null,6152,0,0,0
6154,34,5,22,false,null,6153,0,0,0
6155,88,222,90,false,null,6154,0,0,0
6156,10,42,64,false,null,6155,0,0,0
6157,9,9,8,false,null,6156,0,0,0
6158,68,60,32,false,null,6157,0,0,0
6159,168,154,97,false,null,6158,0,0,0
6160,15,8,31,false,null,6159,0,0,0
6161,152,205,209,false,null,6160,0,0,0
6162,79,130,74,false,null,6161,0,0,0
6163,8,7,68,false,null,6162,0,0,0
6164,39,55,43,false,null,6163,0,0,0
6165,9,39,30,false,null,6164,0,0,0
6166,42,63,62,false,null,6165,0,0,0
6167,3,3,7,false,null,6166,0,0,0
6168,202,213,73,false,null,6167,0,0,0
6169,9,3,8,false,null,6168,0,0,0
6170,133,74,125,false,null,6169,0,0,0
6171,89,106,66,false,null,6170,0,0,0
6172,82,157,213,false,null,6171,0,0,0
6173,18,31,5,false,null,6172,0,0,0
6174,24,63,54,false,null,6173,0,0,0
6175,193,225,74,false,null,6174,0,0,0
6176,190,71,162,false,null,6175,0,0,0
6177,5,7,10,false,null,6176,0,0,0
6178,2,4,8,false,null,6177,0,0,0
6179,31,9,48,false,null,6178,0,0,0
6180,43,11,9,false,null,6179,0,0,0
6181,35,62,27,false,null,6180,0,0,0
6182,14,35,67,false,null,6181,0,0,0
6183,28,25,40,false,null,6182,0,0,0
6184,145,168,196,false,null,6183,0,0,0
6185,38,26,48,false,null,6184,0,0,0
6186,7,8,7,false,null,6185,0,0,0
6187,66,66,61,false,null,6186,0,0,0
6188,5,9,10,false,null,6187,0,0,0
6189,65,50,65,false,null,6188,0,0,0
6190,7,6,10,false,null,6189,0,0,0
6191,190,98,147,false,null,6190,0,0,0
6192,12,11,54,false,null,6191,0,0,0
6193,21,44,56,false,null,6192,0,0,0
6194,68,61,54,false,null,6193,0,0,0
6195,37,34,34,false,null,6194,0,0,0
6196,5,8,6,false,null,6195,0,0,0
6197,48,20,56,false,null,6196,0,0,0
6198,236,190,186,false,null,6197,0,0,0
6199,7,6,3,false,null,6198,0,0,0
6200,113,209,128,false,null,6199,0,0,0
6201,212,70,169,false,null,6200,0,0,0
6202,31,12,71,false,null,6201,0,0,0
6203,26,68,69,false,null,6202,0,0,0
6204,10,7,9,false,null,6203,0,0,0
6205,9,6,2,false,null,6204,0,0,0
6206,7,7,10,false,null,6205,0,0,0
6207,147,83,78,false,null,6206,0,0,0
6208,7,3,8,false,null,6207,0,0,0
6209,27,44,98,false,null,6208,0,0,0
6210,19,34,37,false,null,6209,0,0,0
6211,113,242,92,false,null,6210,0,0,0
6212,78,80,178,false,null,6211,0,0,0
6213,35,40,79,false,null,6212,0,0,0
6214,43,20,10,false,null,6213,0,0,0
6215,9,6,6,false,null,6214,0,0,0
6216,5,2,10,false,null,6215,0,0,0
6217,67,231,239,false,null,6216,0,0,0
6218,10,8,9,false,null,6217,0,0,0
6219,18,25,78,false,null,6218,0,0,0
6220,87,110,75,false,null,6219,0,0,0
6221,5,2,4,false,null,6220,0,0,0
6222,7,10,8,false,null,6221,0,0,0
6223,32,9,66,false,null,6222,0,0,0
6224,39,13,30,false,null,6223,0,0,0
6225,19,26,56,false,null,6224,0,0,0
6226,54,9,19,false,null,6225,0,0,0
6227,14,17,47,false,null,6226,0,0,0
6228,6,2,2,false,null,6227,0,0,0
6229,18,51,51,false,null,6228,0,0,0
6230,3,8,8,false,null,6229,0,0,0
6231,113,218,217,false,null,6230,0,0,0
6232,13,19,23,false,null,6231,0,0,0
6233,71,215,184,false,null,6232,0,0,0
6234,25,6,28,false,null,6233,0,0,0
6235,53,36,61,false,null,6234,0,0,0
6236,37,5,89,false,null,6235,0,0,0
6237,107,105,67,false,null,6236,0,0,0
6238,59,27,17,false,null,6237,0,0,0
6239,4,6,4,false,null,6238,0,0,0
6240,30,36,66,false,null,6239,0,0,0
6241,45,41,22,false,null,6240,0,0,0
6242,33,35,99,false,null,6241,0,0,0
6243,70,58,15,false,null,6242,0,0,0
6244,70,10,11,false,null,6243,0,0,0
6245,26,37,12,false,null,6244,0,0,0
6246,38,34,31,false,null,6245,0,0,0
6247,197,208,112,false,null,6246,0,0,0
6248,93,97,129,false,null,6247,0,0,0
6249,37,30,58,false,null,6248,0,0,0
6250,89,70,79,false,null,6249,0,0,0
6251,23,7,76,false,null,6250,0,0,0
6252,31,6,41,false,null,6251,0,0,0
6253,29,28,21,false,null,6252,0,0,0
6254,65,244,239,false,null,6253,0,0,0
6255,35,53,39,false,null,6254,0,0,0
6256,30,33,74,false,null,6255,0,0,0
6257,48,35,69,false,null,6256,0,0,0
6258,9,29,10,false,null,6257,0,0,0
6259,116,233,123,false,null,6258,0,0,0
6260,9,10,9,false,null,6259,0,0,0
6261,36,65,66,false,null,6260,0,0,0
6262,87,218,93,false,null,6261,0,0,0
6263,58,19,9,false,null,6262,0,0,0
6264,33,31,20,false,null,6263,0,0,0
6265,7,38,61,false,null,6264,0,0,0
6266,37,6,94,false,null,6265,0,0,0
6267,6,6,2,false,null,6266,0,0,0
6268,2,5,10,false,null,6267,0,0,0
6269,180,129,126,false,null,6268,0,0,0
6270,34,42,66,false,null,6269,0,0,0
6271,154,192,124,false,null,6270,0,0,0
6272,35,41,74,false,null,6271,0,0,0
6273,110,98,205,false,null,6272,0,0,0
6274,18,36,39,false,null,6273,0,0,0
6275,6,31,9,false,null,6274,0,0,0
6276,45,39,68,false,null,6275,0,0,0
6277,223,87,243,false,null,6276,0,0,0
6278,27,8,80,false,null,6277,0,0,0
6279,19,46,47,false,null,6278,0,0,0
6280,3,3,2,false,null,6279,0,0,0
6281,214,201,164,false,null,6280,0,0,0
6282,145,155,215,false,null,6281,0,0,0
6283,9,6,9,false,null,6282,0,0,0
6284,88,105,86,false,null,6283,0,0,0
6285,6,30,4,false,null,6284,0,0,0
6286,42,54,48,false,null,6285,0,0,0
6287,23,37,96,false,null,6286,0,0,0
6288,8,6,9,false,null,6287,0,0,0
6289,3,10,3,false,null,6288,0,0,0
6290,60,11,23,false,null,6289,0,0,0
6291,206,236,84,false,null,6290,0,0,0
6292,10,14,57,false,null,6291,0,0,0
6293,24,66,19,false,null,6292,0,0,0
6294,17,43,17,false,null,6293,0,0,0
6295,2,9,9,false,null,6294,0,0,0
6296,105,164,183,false,null,6295,0,0,0
6297,11,22,87,false,null,6296,0,0,0
6298,24,27,51,false,null,6297,0,0,0
6299,36,16,20,false,null,6298,0,0,0
6300,26,41,34,false,null,6299,0,0,0
6301,26,30,100,false,null,6300,0,0,0
6302,4,10,9,false,null,6301,0,0,0
6303,25,35,28,false,null,6302,0,0,0
6304,6,9,5,false,null,6303,0,0,0
6305,240,110,205,false,null,6304,0,0,0
6306,51,39,8,false,null,6305,0,0,0
6307,14,29,10,false,null,6306,0,0,0
6308,84,128,168,false,null,6307,0,0,0
6309,10,3,2,false,null,6308,0,0,0
6310,5,7,2,false,null,6309,0,0,0
6311,7,43,40,false,null,6310,0,0,0
6312,7,9,7,false,null,6311,0,0,0
6313,175,84,138,false,null,6312,0,0,0
6314,120,248,201,false,null,6313,0,0,0
6315,5,37,20,false,null,6314,0,0,0
6316,145,67,200,false,null,6315,0,0,0
6317,64,45,48,false,null,6316,0,0,0
6318,39,7,71,false,null,6317,0,0,0
6319,40,28,20,false,null,6318,0,0,0
6320,42,44,94,false,null,6319,0,0,0
6321,247,153,93,false,null,6320,0,0,0
6322,19,45,41,false,null,6321,0,0,0
6323,45,15,51,false,null,6322,0,0,0
6324,30,23,99,false,null,6323,0,0,0
6325,6,9,9,false,null,6324,0,0,0
6326,4,2,2,false,null,6325,0,0,0
6327,21,11,47,false,null,6326,0,0,0
6328,37,54,34,false,null,6327,0,0,0
6329,25,31,10,false,null,6328,0,0,0
6330,46,31,68,false,null,6329,0,0,0
6331,9,6,41,false,null,6330,0,0,0
6332,7,33,60,false,null,6331,0,0,0
6333,30,16,38,false,null,6332,0,0,0
6334,104,183,116,false,null,6333,0,0,0
6335,6,5,6,false,null,6334,0,0,0
6336,7,8,3,false,null,6335,0,0,0
6337,60,39,52,false,null,6336,0,0,0
6338,13,41,79,false,null,6337,0,0,0
6339,18,13,5,false,null,6338,0,0,0
6340,24,5,43,false,null,6339,0,0,0
6341,55,44,7,false,null,6340,0,0,0
6342,3,8,8,false,null,6341,0,0,0
6343,25,18,18,false,null,6342,0,0,0
6344,8,10,4,false,null,6343,0,0,0
6345,21,27,23,false,null,6344,0,0,0
6346,33,47,18,false,null,6345,0,0,0
6347,97,249,78,false,null,6346,0,0,0
6348,95,192,241,false,null,6347,0,0,0
6349,34,23,21,false,null,6348,0,0,0
6350,48,68,66,false,null,6349,0,0,0
6351,143,103,181,false,null,6350,0,0,0
6352,2,6,5,false,null,6351,0,0,0
6353,38,40,61,false,null,6352,0,0,0
6354,42,38,46,false,null,6353,0,0,0
6355,70,16,17,false,null,6354,0,0,0
6356,63,5,9,false,null,6355,0,0,0
6357,2,3,6,false,null,6356,0,0,0
6358,42,6,71,false,null,6357,0,0,0
6359,79,92,156,false,null,6358,0,0,0
6360,6,38,62,false,null,6359,0,0,0
6361,32,51,7,false,null,6360,0,0,0
6362,186,161,118,false,null,6361,0,0,0
6363,9,9,7,false,null,6362,0,0,0
6364,150,120,127,false,null,6363,0,0,0
6365,10,3,4,false,null,6364,0,0,0
6366,19,19,14,false,null,6365,0,0,0
6367,5,10,2,false,null,6366,0,0,0
6368,24,12,60,false,null,6367,0,0,0
6369,22,31,66,false,null,6368,0,0,0
6370,8,2,3,false,null,6369,0,0,0
6371,75,93,84,false,null,6370,0,0,0
6372,241,149,213,false,null,6371,0,0,0
6373,12,41,35,false,null,6372,0,0,0
6374,22,24,36,false,null,6373,0,0,0
6375,10,6,58,false,null,6374,0,0,0
6376,45,16,73,false,null,6375,0,0,0
